DVS,KAVAIL,KDEMLV,KDEMRT,KDEMSO,KDEMST,KNI,KSOIL,KTRANSLOCATABLE,LAI,NAVAIL,NDEMLV,NDEMRT,NDEMSO,NDEMST,NNI,NPKI,NSOIL,NTRANSLOCATABLE,PAVAIL,PDEMLV,PDEMRT,PDEMSO,PDEMST,PNI,PSOIL,PTRANSLOCATABLE,RD,RKUPTAKE,RNFIX,RNUPTAKE,RPUPTAKE,SM,TAGP,TRA,TWLV,TWRT,TWSO,TWST,WWLOW,day
0.06485714285714286,2.9788061198743954,0.0,0.0,0.0,0.0,,7.5,15.782004490248772,0.15663555829563897,3.2399328238167513,0.0,0.0,0.0,0.0,1.0062767752179396,1.0010732299042284,7.5,8.0048835951896,3.4444006862586027,0.0,0.0,0.0,0.0,,7.5,1.5038237328530788,21.999999999999993,0.0,0.0,0.0,0.0,0.46,113.91111394476987,0.007807760841520646,74.01956260728387,113.91111394476981,0.0,39.89155133748599,,1976-01-11
0.07495238095238096,3.3198061198743956,0.0,0.0,0.0,0.0,,7.25,15.775552423545207,0.15734156783638736,3.5809328238167515,0.0,0.0,0.0,0.0,1.011100640300684,1.0039598315391176,7.25,8.002169630623817,3.785400686258603,0.0,0.0,0.0,0.0,,7.25,1.5034499226393008,23.199999999999992,0.0,0.0,0.0,0.0,0.46,114.423182730767,0.0059786534822827584,74.352407318182,114.42318273076694,0.0,40.070775412584986,,1976-01-12
0.08333333333333334,3.6608061198743957,0.0,0.0,0.0,0.0,,7.0,15.764352333050425,0.15856889422109502,3.9219328238167517,0.0,0.0,0.0,0.0,1.0108100568641496,1.0021554288604266,7.0,7.99745848144744,4.126400686258603,0.0,0.0,0.0,0.0,,7.0,1.5028010285074602,24.39999999999999,0.0,0.0,0.0,0.0,0.46,115.31207880178137,0.003119698183808916,74.93018976434135,115.31207880178133,0.0,40.38188903744002,,1976-01-13
0.09090476190476192,4.001806119874396,0.0,0.0,0.0,0.0,,6.75,15.754304111934914,0.15966900368607415,4.262932823816752,0.0,0.0,0.0,0.0,1.0107080758002793,1.0006647830296853,6.75,7.993231848755995,4.467400686258603,0.0,0.0,0.0,0.0,,6.75,1.5022188696650538,25.59999999999999,0.0,0.0,0.0,0.0,0.46,116.1095566680917,0.005315227548924168,75.44855037744307,116.10955666809167,0.0,40.661006290648636,,1976-01-14
0.09761904761904763,4.342806119874396,0.0,0.0,0.0,0.0,,6.5,15.750081284169969,0.1601309871135857,4.603932823816752,0.0,0.0,0.0,0.0,1.0141876998025485,1.0027814234580457,6.5,7.991455579934232,4.8084006862586035,0.0,0.0,0.0,0.0,,6.5,1.5019742137707355,26.79999999999999,0.0,0.0,0.0,0.0,0.46,116.44470172880168,0.00523487845631857,75.66639466690455,116.44470172880165,0.0,40.778307061897124,,1976-01-15
0.10461904761904764,4.683806119874396,0.09785635684421479,0.07522400325861245,0.0,0.026250599532625873,,6.25,15.704025339960497,0.165174908873028,4.944932823816752,0.048891820212247694,0.037612001629306224,0.0,0.013125299766312937,0.9876534498775568,0.9758438820375219,6.25,7.972082841496913,5.149400686258604,0.01825672224005337,0.014050882845317636,0.0,0.00491198040952498,,6.25,1.4993058931935201,27.99999999999999,0.1993309596354531,0.0,0.09962912160786686,0.037219585494895985,0.46,120.09993539622016,0.0031238433884431876,78.04229655072656,120.09993539622012,0.0,42.05763884549359,,1976-01-16
0.11190476190476192,4.825475160238943,0.006243868779090889,0.010792104993162965,0.0,0.004039435670645908,,6.0,15.890575953887195,0.16636907409483334,5.186303702208885,0.0030748842791563646,0.005396052496581483,0.0,0.002019717835322954,0.9989860991330649,0.9976552200576834,6.0,8.066333675305584,5.453181100763707,0.0015943697567095683,0.0018119450391591574,0.0,0.000658816831754977,,6.0,1.53578527289746,29.19999999999999,0.021075409442899762,0.0,0.010490654611060801,0.004065131627623703,0.46,121.12116834191148,0.0012659139645279937,78.70767033996135,121.10247256089191,0.0,42.41349800195013,,1976-01-17
0.11614285714285716,5.145399750796043,0.19669910340572194,0.1447368347334148,0.0,0.054286204785811254,,5.75,15.870920896410404,0.17086013321279772,5.516813047597824,0.09834495116688746,0.0723684173667074,0.0,0.027143102392905627,0.9755830656186443,0.9752835579905493,5.75,8.059680094727408,5.7901159691360835,0.01899266253075027,0.013999570440600073,0.0,0.005239033011157385,,5.75,1.5374917813520386,30.399999999999988,0.395722142924948,0.0,0.1978564709265005,0.03823126598250773,0.46,124.4188570475344,0.0025656845432780826,80.83779139336274,124.24678039648585,0.0,43.58106565417166,,1976-01-18
0.11966666666666669,5.090677607871095,0.09987776488545741,0.07700962597136485,0.0,0.028748790849447037,,5.5,16.242607981407524,0.17332656609477315,5.659956576671324,0.049889077424300154,0.038504812985682424,0.0,0.014374395424723518,0.9876349482858656,0.9872815434552811,5.5,8.247411051553863,6.092884703153576,0.009831635180814535,0.007606651760401983,0.0,0.0028305319066109225,,5.5,1.5743320929517677,31.599999999999987,0.2056361817062693,0.0,0.1027682858347061,0.02026881884782744,0.46,126.37195696272238,0.0036802315605224925,82.11651871564834,126.07771020903546,0.0,44.255438247074046,,1976-01-19
0.12485714285714287,5.226041426164826,0.21281004321743247,0.1550952572074742,0.0,0.061518904376011374,,5.25,16.402188576979654,0.17831805572812603,5.898188290836618,0.10637901829086349,0.0775476286037371,0.0,0.030759452188005687,0.9742313967524561,0.9738754017152619,5.25,8.330788368929339,6.413615884305749,0.02069130883652681,0.015125920463823106,0.0,0.005971955856673483,,5.25,1.5919344500321047,32.79999999999999,0.42942420480091803,0.0,0.21468609908260627,0.0417891851570234,0.46,130.15183000513494,0.011471949785291776,84.53835372958822,129.5714863822981,0.0,45.61347627554671,,1976-01-20
0.13319047619047622,5.137617221363907,0.0,0.0,0.0,0.0,,5.0,16.828933384675018,0.17838562043876552,6.024502191754012,0.0,0.0,0.0,0.0,1.0076246985204182,1.0058209665599414,5.0,8.544345247083566,6.712826699148725,0.0,0.0,0.0,0.0,,5.0,1.6335686175714104,33.99999999999999,0.0,0.0,0.0,0.0,0.46,130.37277137429015,0.014983591046733266,84.68200894497929,129.7715002619416,0.0,45.69076242931088,,1976-01-21
0.14042857142857146,5.4786172213639075,0.0,0.0,0.0,0.0,,4.75,16.819414689352108,0.17947630202120904,6.365502191754012,0.0,0.0,0.0,0.0,1.0084030691834645,1.0051281951874087,4.75,8.540332578051197,7.0538266991487255,0.0,0.0,0.0,0.0,,4.75,1.6330180149423565,35.199999999999996,0.0,0.0,0.0,0.0,0.46,131.16901524189666,0.009455480904831857,85.19498620299343,130.46861365250572,0.0,45.974029038903225,,1976-01-22
0.14780952380952384,5.819617221363908,0.0,0.0,0.0,0.0,,4.5,16.806327138132488,0.18102645233981876,6.706502191754012,0.0,0.0,0.0,0.0,1.0068119972818872,1.0020857864274897,4.5,8.534805825360827,7.394826699148726,0.0,0.0,0.0,0.0,,4.5,1.6322619350894314,36.4,0.0,0.0,0.0,0.0,0.46,132.26827172882383,0.007772927604787876,85.92431670929612,131.40340300446044,0.0,46.34395501952772,,1976-01-23
0.15300000000000002,6.160617221363908,0.0590022678408868,0.013504659243782413,0.0,0.014497689974961148,,4.25,16.7790602426522,0.18429463586886188,7.047502191754012,0.029446173518559604,0.0067523296218912066,0.0,0.007248844987480574,0.993133296651827,0.987755339671508,4.25,8.52328307151979,7.735826699148726,0.010037996543894145,0.004753637424105395,0.0,0.0025903328093551947,,4.25,1.6306875209255058,37.6,0.08700461705963036,0.0,0.043447348127931384,0.017381966777354735,0.46,134.58078816837914,0.0014049952726436533,87.46430583159935,133.3122743631198,0.0,47.1164823367798,,1976-01-24
0.15404761904761907,6.414612604304278,0.1501301609960528,0.09249151841797243,0.0,0.03843012475438945,,4.0,16.838504284929847,0.1874921873370749,7.345054843626081,0.07503845839542844,0.046245759208986215,0.0,0.019215062377194725,0.982643071964515,0.982417373471133,4.0,8.555077744660823,8.059444732371372,0.01428618129893977,0.008838949370605254,0.0,0.0036642859902351888,,4.0,1.6464786977233525,38.800000000000004,0.2810518041684147,0.0,0.14049927998160938,0.026789416659780213,0.46,136.93392748730375,0.0009007005184165888,89.035418516868,135.21435985237713,0.0,47.89850897043574,,1976-01-25
0.15404761904761907,6.474560800135863,0.0,0.004199997766382246,0.0,0.0017561610179654963,,3.75,17.11839087863294,0.18732727250370373,7.545555563644472,0.0,0.002099998883191123,0.0,0.0008780805089827481,0.9998926648716053,0.9998840463586808,3.75,8.695084462140956,8.373655315711591,0.0,0.0003953093731972057,0.0,0.00016529220962968605,,3.75,1.6732008495867485,40.00000000000001,0.005956158784347743,0.0,0.0029780793921738713,0.0005606015828268918,0.46,137.03370340895452,0.000815114104097421,89.10161430523648,135.29466939309557,0.0,47.93208910371803,,1976-01-26
0.15404761904761907,6.809604641351515,0.0,0.0,0.0,0.0,,3.5,17.124347037417287,0.18732618506834353,7.883577484252298,0.0,0.0,0.0,0.0,1.0000589194475937,1.000052367633181,3.5,8.69806254153313,8.714094714128764,0.0,0.0,0.0,0.0,,3.5,1.6737614511695753,41.20000000000001,0.0,0.0,0.0,0.0,0.46,137.03370340895452,0.000548806286790981,89.10161430523648,135.29466939309557,0.0,47.93208910371803,,1976-01-27
0.15404761904761907,7.150604641351515,0.0,0.0,0.0,0.0,,3.25,17.124347037417287,0.18732618506834353,8.224577484252297,0.0,0.0,0.0,0.0,1.0000589194475937,1.000052367633181,3.25,8.69806254153313,9.055094714128764,0.0,0.0,0.0,0.0,,3.25,1.6737614511695753,42.40000000000001,0.0,0.0,0.0,0.0,0.46,137.03370340895452,9e-07,89.10161430523648,135.29466939309557,0.0,47.93208910371803,,1976-01-28
0.15404761904761907,7.491604641351516,0.0,0.0,0.0,0.0,,3.0,17.124347037417287,0.18732618506834353,8.565577484252296,0.0,0.0,0.0,0.0,1.0000589194475937,1.000052367633181,3.0,8.69806254153313,9.396094714128763,0.0,0.0,0.0,0.0,,3.0,1.6737614511695753,43.600000000000016,0.0,0.0,0.0,0.0,0.46,137.03370340895452,0.0031705275312638955,89.10161430523648,135.29466939309557,0.0,47.93208910371803,,1976-01-29
0.15404761904761907,7.832604641351516,0.0,0.0,0.0,0.0,,2.75,17.124347037417287,0.18732618506834353,8.906577484252296,0.0,0.0,0.0,0.0,1.0000589194475937,1.000052367633181,2.75,8.69806254153313,9.737094714128762,0.0,0.0,0.0,0.0,,2.75,1.6737614511695753,44.80000000000002,0.0,0.0,0.0,0.0,0.46,137.03370340895452,0.004393517023473541,89.10161430523648,135.29466939309557,0.0,47.93208910371803,,1976-01-30
